Name,ID,Content,Comments,Retweet,Likes,ImageURL,VideoURL,TweetURL
Waking Warriors,sara8smiles,"Fucking over this Boomer Millennial bs.Hello you Boomers are old and need to retire and stfu. Millennials, learn to be an adult instead of playtime ""adulting"" and get back to me. pic.twitter.com/m7uKDOVUJ0",1,10,29,https://pbs.twimg.com/media/EKvJkXTXsAETOkT.jpg,,https://twitter.com/sara8smiles/status/1201275357153898496
 ❄️ Sarah Olson  ❄️,ReadMoreScience,"I'm going to have to write some trendy millennial blog post about ""how to have a wedding for $1,000 or less"" after this",7,,71,,,https://twitter.com/ReadMoreScience/status/1201270218019860480
‏ًً,toporoki,kenma out here living the millennial dream: being a college student with his own crib and too much money to spare,,17,48,,,https://twitter.com/toporoki/status/1201261631038197760
Elana A. Mugdan  🐉,dragonspleen,It's all fun and games for you Millennial-hating boomers until you need someone to turn the router off and on again.,4,4,28,,,https://twitter.com/dragonspleen/status/1201242966318362624
Steven Sinofsky,stevesi,It is a millennial friend standing desk.  pic.twitter.com/i40wPnL7vK,13,5,58,https://pbs.twimg.com/media/EKubaICUUAIY6RH.jpg,,https://twitter.com/stevesi/status/1201224604259192833
John  🇨🇦 🇨🇦 🇨🇦,John45359393,The millennial’s idea of ‘fighting for the puck’.... https://twitter.com/jxcquelineoh/status/1200933825762725889 …,4,4,29,,,https://twitter.com/John45359393/status/1201214704145838084
cheerUPDATES,cheerUPDATES,"DAY  of  Days of @NfinityWant to win the LAST Nfinity Millennial Pearl Mint backpackEnter to win! Retweet, Reply & Tell us why you  Nfinity, or Like - to enter for your chance in a raffle to WIN!Good luck & Happy Holidays!  pic.twitter.com/o4IYsYqrtC",93,137,353,https://pbs.twimg.com/media/EKyhx6qXUAAieEz.jpg,,https://twitter.com/cheerUPDATES/status/1201513084843638784
Joshua Hyphen Kosman,JoshuaKosman,"Millennial daughter and friend are genuinely befuddled to learn there was once a best-seller called Real Men Don’t Eat Quiche, and I can’t help them. “Huh? But…what’s the joke?”I got nuthin",7,1,31,,,https://twitter.com/JoshuaKosman/status/1201340022114287616
cacheflow,cachiestboi,"when a “company” can Not Shut Up about“ TOS Violations”all Jack is Really doing isSwooping guys named“Tosvi Lashons”Horrible,what these Millennial “corporations” are doing to their CustomersJust Go for a Huge Suspension EvadeThe Original Censorship Resistance pic.twitter.com/TFWdzGAYfT",3,1,17,https://pbs.twimg.com/media/EKvhMduXkAAhWzq.jpg,,https://twitter.com/cachiestboi/status/1201301337071398916
Bret Gallatin,BretG,Good thing is we won’t survive long enough to hear “ok millennial”,,3,18,,,https://twitter.com/BretG/status/1201292378918866944
#1 stunna,defn0tjess,say what you want about millennials but i’ve never seen a millennial scream at retail workers and throw temper tantrums to get their way like boomers do,1,2,13,,,https://twitter.com/defn0tjess/status/1201289233425739776
Luke Mones,LukeMones,"my name is Luke, I’m a millennial brooklynite, and I stan the “no malarkey” bus. This is my fight song",,2,38,,,https://twitter.com/LukeMones/status/1201288929548390401
Michael J. Miraflor,michaelmiraflor,"Travel uniforms are largely of the athleisure variety, minimal branding so you can’t really tell high from low end. The flex comes with the details... a Balenciaga cap, a Rolex, notable sneakers. Etc. Feels like 30% of every Millennial has AWAY luggage.",3,,44,,,https://twitter.com/michaelmiraflor/status/1201287383871827971
Yahoo Finance,YahooFinance,Most millennial renters can't afford to buy a home http://bit.ly/2XQYvb7  by @dsinghxpic.twitter.com/RUvVy6d6Jn,2,6,7,https://pbs.twimg.com/media/EKvLkdQXYAEGM2W.jpg,,https://twitter.com/YahooFinance/status/1201277557519388674
Rev. Patrick Mahoney,revmahoney,It stuns me that millennial Christians are SO publicly outraged by the tweets of Pres Trump but don't seem to show the same public outrage to Dem Presidential candidates comments about supporting abortion and infanticide for the full 9 months of pregnancy. #ProLife @AbbyJohnson,,8,25,,,https://twitter.com/revmahoney/status/1201274077106884608
Ian  🌹,mr_ian,"Every Millennial has:-a notebook with DnD stat blocks, plotpoints, and spell lists-a notebook with the homework your therapist gives you-it's the same notebook",2,2,47,,,https://twitter.com/mr_ian/status/1201272760187662338
Barry Nishizawa,BarryNishizawa,Just saw a millennial licking a toilet on this app.It’s a tragedy what SoyOps and anime have done to these retards.,,2,26,,,https://twitter.com/BarryNishizawa/status/1201261784620863488
Andre Szydlowski,AndreSzydlowski,"Boomer, are you okay?Are you okay?Are you okay, Boomer?You've been hit byYou've been struck byA smooth millennial",,4,16,,,https://twitter.com/AndreSzydlowski/status/1201235247922372608
Stephan Ango,kepano,Gonna leave this here in case you think everyone is either boomer or millennial 1928-1945 Silent Generation (74-91yo)1946-1964 Baby Boomers (55-73yo)1965-1980 Gen X (39-54yo)1981-1996 Gen Y/Millennials (23-38yo)1997-2013 Gen Z (5-22yo)2013+ Gen Alpha (0-5yo),1,4,14,,,https://twitter.com/kepano/status/1201233220471148544
monique  🍂,mfulysses,Every once in a while I remember that there are people in my gen (millennial) who have GRANDPARENTS with PhDs lol. Absolutely blows my mind every time I remember this.,,2,27,,,https://twitter.com/mfulysses/status/1201228585417216002
swed,vagnstrid,"Private Stig Nilsson, from baby boomer to Millennial.Poor guy has been in a POW camp for over 50 years by now pic.twitter.com/XjkXvFaeIW",1,1,27,https://pbs.twimg.com/media/EKueVzTXsAA8Iga.jpg,,https://twitter.com/vagnstrid/status/1201227828844531712
All Outta Fucks To Give,LilMouse_n_Cat,"Oof, guess no one let her in on the fact that calling a millennial a boomer is not an insult. Though calling someone a willfully ignorant cunt on the other hand......hmmm pic.twitter.com/5KzCCHg3Yk",,,,https://pbs.twimg.com/media/EKyhI9IXsAAqqpz.jpg,,https://twitter.com/LilMouse_n_Cat/status/1201512379386863617
Mr. Do-It All,DaveTFit,Being woke is millennial speak for transcendence. Transcendence takes years and years woke takes reading a few tweets about a topic,1,1,14,,,https://twitter.com/DaveTFit/status/1201336273375571969
Dale Fuller,snglgrtmn38,"Anyone older than a Millennial took a look at this woman’s mannerisms, listened to the tone and tenor of her speech, and knew right away she had a Nasty Disposition.https://www.foxnews.com/politics/harris-aide-in-resignation-letter-says-i-have-never-seen-an-organization-treat-its-staff-so-poorly …",4,3,9,,,https://twitter.com/snglgrtmn38/status/1201329533854633985
Jess Hernandez (on semi-hiatus),FinkHernandez,There’s a Monopoly: Millennials version.What do you think it has to have in order to be “millennial?” I vote adding student debt.,13,1,22,,,https://twitter.com/FinkHernandez/status/1201321413501546497
Camilla Blackett,camillard,Millennial brands stop naming yourself “something & something” challenge.,,1,17,,,https://twitter.com/camillard/status/1201299128744992773
Med School Bruja ☤,medmemequeen,Things you should already have as a mid-20s millennial:-a brita filter-an ex who identifies as feminist but doesnt really understand what feminism is-a cute tattoo with no meaning (which is fine)-existential dread and student loans,,1,13,,,https://twitter.com/medmemequeen/status/1201295611712159744
 💦,KimeraWilliam,I haven’t seen my crush in days. Today marks one year and 3 months since I first saw her but I just learnt her name last week  I was happy not knowing her name because of the millennial cliché “It’s the hope that kills”,,2,7,,,https://twitter.com/KimeraWilliam/status/1201255769208950784
Dubious,DubiousCA,"A key aspect of the Millennial appeal of the Star Trek AOS films, particularly in transformative works, lies in the underlying theme of struggling to maintain humanism under the weight of the knowledge that you inherited not a utopia, but a broken world.In this essay I will…",1,3,20,,,https://twitter.com/DubiousCA/status/1201252875843907584
Good Egg Ludo,Ludolik,Go is just a millennial kid and i'm here for it pic.twitter.com/VcEfHuk6md,1,1,20,https://pbs.twimg.com/media/EKu0tplX0AALqb8.pnghttps://pbs.twimg.com/media/EKu0xsBWsAArA9d.png,,https://twitter.com/Ludolik/status/1201252629554323459
Féintist,uhhhhbutwhy,Boomers: hahahaha millennial zoomer don't know how use can opener Also boomers: posts whole ass phone number and email on a promoted tweet pic.twitter.com/xyyyy7RCgD,1,3,9,https://pbs.twimg.com/media/EKu0Dz2WsAEzKc4.jpg,,https://twitter.com/uhhhhbutwhy/status/1201251712582991872
the wicked sick bastard,SlyQueasy,"I don’t care if I’m an entitled millennial, I’m sick of fucking working",1,2,12,,,https://twitter.com/SlyQueasy/status/1201245485769596928
motherfucker:redeemer,72_TA12,is emo millennial dad rock,5,,17,,,https://twitter.com/72_TA12/status/1201244888517332992
Spandan @ TPV,thepeoplesview,"If saying 'malarky' gets me called #OkBoomer, even though I'm a millennial, sign me up.",,2,4,,,https://twitter.com/thepeoplesview/status/1201238243154382848
FoxyBAH Humbug,Axemusica,Let’s confuse a millennial & a boomer at the same time!! Defenestration perchance chronologically chronic given the appropriate constraints.,1,4,9,,,https://twitter.com/Axemusica/status/1201227048129187840
kat loves nothing and never will,KatYourFriend,A millennial is anyone younger than you that does something annoying A boomer is anyone older than you who does something terrible,1,2,10,,,https://twitter.com/KatYourFriend/status/1201221691457753088
BBC Radio 4,BBCRadio4,"“It will take a millennial 19 years to save up for a deposit.""Personal experiences of the millennial housing crisis.https://bbc.in/2OVTSsb ",2,4,6,,,https://twitter.com/BBCRadio4/status/1201218865893691401
This Naked Mind,ThisNakedMind,Are you a millennial or Gen Xer that has moved away from drinking alcohol? https://www.scmp.com/magazines/style/well-being/article/3039375/alcohol-free-parties-are-millennials-and-gen-x-shunning …,,3,17,,,https://twitter.com/ThisNakedMind/status/1201201353130950656
Vanessa Chan,vanjchan,"Reading @minjinlee11’s Pachinko indoors in torn sweatpants while the New York snow-rain-strangeness patters on my window feels peak... something. Stopping to tweet about it however, is definitely millennial.",,1,14,,,https://twitter.com/vanjchan/status/1201197749145948160
Emma,SexyUnsexyEmma,"Page from a kids book I was reading to my niece.  I assumed the answer was a disenchanted millennial, overburdened by the crushing pain of existence.  Turns out it was a goat. pic.twitter.com/aQ8d7WTJ22",,,2,https://pbs.twimg.com/media/EKygYoFX0AIMpKp.jpg,,https://twitter.com/SexyUnsexyEmma/status/1201511553096441856
Mel Stone,melstonemusic,finally reading the millennial adorno piece and phewhttps://communemag.com/millennial-adorno/ …pic.twitter.com/VtFbuR2liX,1,1,6,https://pbs.twimg.com/media/EKwEKI_WoAExANz.jpg,,https://twitter.com/melstonemusic/status/1201339777439739906
Tombo No. 5,TOmdorito,The new millennial insult https://twitter.com/tomdoritoe/status/1201333168231632898 …,,2,9,,,https://twitter.com/TOmdorito/status/1201337082687447040
Ali Taylor,_ali_taylor,I’m not true millennial or gen Z I’m a zillenialyes I can remember the analog world but I’ve also been online since I was 490s zillenials rise up,,,9,,,https://twitter.com/_ali_taylor/status/1201333109565771776
Babcock Free In 2019,mlse,"The funniest part about the Post Millennial going after Bruce Arthur is them calling Candace Malcolm a journalist. If anyone writing for a left leaning paper ran their own think tank to advance those politics, the Post Millennial and the right would shit their pants",1,,15,,,https://twitter.com/mlse/status/1201322578977198085
LipstickNLager,LipstickNLager,I’ve honestly never related so much to an article about something millennial related. https://www.refinery29.com/en-us/millennial-travel-trends-google-powerpoint-spreadsheets-planning-travel?utm_medium=post&utm_source=facebook.com …,2,1,9,,,https://twitter.com/LipstickNLager/status/1201319164318752768
Necrole Scaryas  👻,xo_GlenCoco,I wanna start a knitting circle but for like millennial aged folks. Who’s down?,5,,16,,,https://twitter.com/xo_GlenCoco/status/1201314387707023361
julia rob hurts,syddang,Millennial journalists for some reason every day for the past 5 years: “and the internet is freaking out!!!!”The internet : pic.twitter.com/pLEfvPiYKU,,,15,https://pbs.twimg.com/media/EKvrartWwAAZsjI.jpg,,https://twitter.com/syddang/status/1201312572777127936
Spencer Hurley and 0 others,spencehurley,"Was talking to my mom over break and she asked if I had heard this new millennial phrase, and at the same time that I said “Ok boomer” she said “Friendsgiving”, so given the circumstances I don’t feel bad at all",,,26,,,https://twitter.com/spencehurley/status/1201309261147582466
Molly B,VintageReader,I had to put down a novel recently b/c the scrambling Millennial working three jobs was also somehow able to impulse-buy a house for >$400K. https://twitter.com/girlziplocked/status/1201269766520016896 …,1,1,7,,,https://twitter.com/VintageReader/status/1201299562197110791
Gretchen sherry,sugarwinged,"“Just because someone’s a millennial doesn’t mean they work at your Target!” My wife, bothered by rude boomers while shopping",1,,9,,,https://twitter.com/sugarwinged/status/1201296004269539328
olivia colman's single tear,allegramiriam,Could I be any more of a millennial stereotype pic.twitter.com/R5SP4WRtgU,1,,10,https://pbs.twimg.com/media/EKvSqbtWoAISWtH.jpg,,https://twitter.com/allegramiriam/status/1201285358325043202
yeet the rich,bizzysteph,Gen Xers when a millennial calls them a boomer pic.twitter.com/OQeStaQj0N,,,11,https://pbs.twimg.com/media/EKvIbtsXUAEv6BI.jpg,,https://twitter.com/bizzysteph/status/1201274108316700672
Haleigh Hoffman,HaleighHoffman,A very merry millennial Christmastime in my apartment pic.twitter.com/VII11uxSt0,2,,10,https://pbs.twimg.com/media/EKu5QzCXYAQ5Exm.jpg,,https://twitter.com/HaleighHoffman/status/1201257428861501445
Smol Yoda Stole Xmas,CamCron,Live footage of me in my millennial pink @Reductress sweatshirt enjoying a beverage at Hi Tops.pic.twitter.com/rnqJjBMmiV,,,10,https://pbs.twimg.com/media/EKuzLltUEAACEjq.jpg,,https://twitter.com/CamCron/status/1201250741354029056
Sarah Anne,wrappedinsaran,"Ok the tree is trimmed, I got the Netflix fireplace going, brownies are in the oven, and I'm listening to Low's 1999 ""Christmas"" EB and Sufjan Steven's Songs for Christmas, surely I have unlocked SOME level of millennial domestic achievement.",2,,12,,,https://twitter.com/wrappedinsaran/status/1201248889401163780
Brynn Christensen,brynnchrstensen,It’s hard out here teetering on the cutoff between Millennial and Gen Z. Do I resonate more with overpaying for coffee and acting entitled or eating tide pods,1,,16,,,https://twitter.com/brynnchrstensen/status/1201241400748236801
Alfredo,soler_alfredo,I LOVE the nickname chosen for me by one of the nurses: “The Millennial”.,2,,13,,,https://twitter.com/soler_alfredo/status/1201238660689121280
Kaitlin Wernet,KaitlinWernet,"A Liturgy for ThanksgivingParent: How does my iPodknow what time it is?Leader: Lord, in your mercyAll millennial children: Hear our prayer.",,,10,,,https://twitter.com/KaitlinWernet/status/1201203803736944641
Millennial med,Millennial__MD,"""Wow you look tired"" - a memoir",2,52,171,,,https://twitter.com/Millennial__MD/status/1201503645495386112
Millennial Skeleton,MillennialSkel2,Societypic.twitter.com/77CF6kECQL,,,,https://pbs.twimg.com/media/EKyUL54WkAAI5-Y.jpg,,https://twitter.com/MillennialSkel2/status/1201498146242777088
how you know this pussy pap ready?,destino_desafio,"It’s me, the millennial job hopper",2,4,36,,,https://twitter.com/destino_desafio/status/1201497066960302080
Tropical Interloper,TraderTropical,"If we’d had a real crash in 2008 and let the banks go, my guess is that like Iceland that did, we would now be a real economy, vastly less indebted, with a millennial generation sat on assets they bought cheap. And these millennials would understand capitalism and believe in it",,2,7,,,https://twitter.com/TraderTropical/status/1201496529934147584
Selly Park Girls’ School,sellyparkgirls,International council Skyping Millennial Academy our partner school in Zimbabwe updating them on our ‘zero hunger’ and ‘gender equality’ projects pic.twitter.com/ZZzEgN6Zg9,,,8,https://pbs.twimg.com/media/EKySdAWWoAAWpdh.jpghttps://pbs.twimg.com/media/EKySdAVWwAMMYx1.jpg,,https://twitter.com/sellyparkgirls/status/1201496232545456128
Strike Media,StrikeMediaSA,FUN FACT: 41% of Millennial's have no landline at home and rely on their cell phones for communication. pic.twitter.com/c5KpJv4xVh,,,1,https://pbs.twimg.com/media/EKyRp-uW4AAFmoi.png,,https://twitter.com/StrikeMediaSA/status/1201495360734142464
Santa’s Favorite HO 🎄 🎅🏻,adrianmyreality,"Well my son finally unblocked me and then asked if I’ll give him a shout out so he can get more followers. I told him definitely not, you go get your own followers by tweeting about blow jobs and pussy, just like your mama did, you millennial kiss ass.",62,85,807,,,https://twitter.com/adrianmyreality/status/1201481840151998464
D. L. SAMUELS  🇯🇲,iamdlsamuels,"Let me do the traditional ""promo of thyself""I'm a Portrait Photographer and a High-End Retoucher based in Jamaica. I am also the Creative Director of @WittedRoots (A Mental Health + Emotional Wellness Platform For Millennial Women of Color) created by my wife @ShaniceJDouglas",2,2,6,,,https://twitter.com/iamdlsamuels/status/1201339880107851776
that 1 nebraskan,lissaisbrown,Being a millennial is needing Black Friday/Cyber Monday to afford basic life essentials but not even having enough money to purchase things on sale,1,2,6,,,https://twitter.com/lissaisbrown/status/1201338110593900544
yvan  🥕,IiIfrenchtoast,My supervisors love to play that “oh yvonne doesn’t get the joke she’s a gen Z kid” ok Millennial ...,1,1,6,,,https://twitter.com/IiIfrenchtoast/status/1201335840682569728
Make America Garett Again Podcast,GarettAgain,I wanna ask him what a barnstorm is but if he thinks I'm a millennial he might start sniffing me https://twitter.com/JoeBiden/status/1200882191875465216 …,1,1,5,,,https://twitter.com/GarettAgain/status/1201312470213812234
T'challaWitDaChoppa 🇯🇲,captainunruly91,Our Millennial children after we decide to take over their birthday party with hood music and ass shakin https://twitter.com/turquoisebby/status/1200385620570443777 …,,2,5,,,https://twitter.com/captainunruly91/status/1201306373126021120
Michael Ausiello,MichaelAusiello,#GhostingTheSpiritOfChristmas Stars Preview @FreeformTV Holiday Movie's Millennial Twist — Watch Exclusive Video http://tvline.com/2019/12/01/ghosting-the-spirit-of-christmas-freeform-movie-aisha-dee-kendrick-sampson-video/ … via @VladaGelman,,1,6,,,https://twitter.com/MichaelAusiello/status/1201290380421029889
Dylan Smith Defending Public Land,SwoleMasterFlx,Victorious was the defining fantasy of the millennial generation since it allowed the youth to imagine a world where schools had adequate fine arts funding. In this 6 part graduate presentation I will deconstruct-,,1,6,,,https://twitter.com/SwoleMasterFlx/status/1201275642530193408
Lenny Linguine,LennyLinguine,*watching tv with my Dad*Dad: “can’t you do some kind of internet thing to get rid of the commercials?”Me: “no”Dad: “and you call yourself a millennial...”,,1,9,,,https://twitter.com/LennyLinguine/status/1201269776510836736
Anthony Dream Johnson,beachmuscles,Thot culture is leading the charge. Men are slowly waking up. Feminism is insane. Divorce rape is real. False rape accusations are real. American millennial women are essentially a lost half of a generation. They took the brunt of feminist multi-generational feminist propaganda.,2,1,7,,,https://twitter.com/beachmuscles/status/1201178369297137664
Cookie Run Updates!  🦉 🎄,cookierunupdate,(Ovenbreak) Breakout Special Episode 1: City of the Millennial Tree  will be updated and replaced with a new Episode on December 10!  pic.twitter.com/kKIs3W5HtB,23,89,421,https://pbs.twimg.com/media/EKxyEJIU8AEsifx.jpg,,https://twitter.com/cookierunupdate/status/1201460624296828929
Millennial Falcon,Bombabouse,Starting my Star Wars marathon so...THREAD ! pic.twitter.com/Ip8zdDXc41,1,,11,,https://twitter.com/i/videos/1201454229203955713?embed_source=facebook,https://twitter.com/Bombabouse/status/1201454229203955713
Callum,CallyWally19,ok me me me millennial pic.twitter.com/dDnWCZpkFU,,,,https://pbs.twimg.com/media/EKxoIogXUAEUDEs.jpg,,https://twitter.com/CallyWally19/status/1201449703822503937
White Democrats left me with Castro( ❤) & Biden( 🙄),Needle_of_Arya,"Core Yang Gang does not impress me. Gen-Z boys following their Millennial predecessors down a different rabbit hole for yet another savior? Girl, please....",1,1,7,,,https://twitter.com/Needle_of_Arya/status/1201407401645072384
Malvir,MalvirWasTaken,"Washington post: ""Why is millennial humor so weird? Comedy that appeals to young people can be surreal and dark - and completely meaningless""Me: pic.twitter.com/9Rty88HG99",2,,3,https://pbs.twimg.com/media/EKxBc0ZWkAIvJh5.jpghttps://pbs.twimg.com/media/EKxBdK_WsAE7ml2.jpghttps://pbs.twimg.com/media/EKxBdcUXYAEhDr9.jpghttps://pbs.twimg.com/media/EKxBdx-XUAAmixa.jpg,,https://twitter.com/MalvirWasTaken/status/1201407187693834240
 ✨Eliza ✨,heart_feltt,Just received two outstanding job offers this morning after an entire year of job hunting!!!God is amazing!!! I prayed and fasted for weeks and Jehovah came through! Stepping into the new year as a millennial in a managerial position.,20,67,633,,,https://twitter.com/heart_feltt/status/1201406766325682176
ProfMillennial,ProfMillennial1,"#r4today is hilarious sometimes. Go from one story where they’re chasing the public safety failings of a tragic terror event, to criticising rail drivers union for striking in protest at plans to cut safety practices on the railways. Join the dots people.",2,51,109,,,https://twitter.com/ProfMillennial1/status/1201401290489835522
Millennial Cop,CopMillennial,"Lights are on, but no one is homepic.twitter.com/qF0jE8vA6Z",,,3,https://pbs.twimg.com/media/EKw6e5DWoAE6aoe.jpg,,https://twitter.com/CopMillennial/status/1201399509286305793
GMA Pinoy TV,gmapinoytv,Happy Birthday to the Millennial It Girl and global endorser @gabbi ! We wish you more success in life! Continue to watch Gabbi on “Beautiful Justice” only here on GMA Pinoy TV!pic.twitter.com/YASXzA9Vh7,,19,53,https://pbs.twimg.com/media/EKw32bDU8AAJX2V.jpg,,https://twitter.com/gmapinoytv/status/1201396615400968195
tuyul milenial,rienirenreni,Update lockscreenpic.twitter.com/dQ0iSFyKZI,,,,https://pbs.twimg.com/media/EKwwiMeU0AA3aeY.jpg,,https://twitter.com/rienirenreni/status/1201388578057510912
apple’s mama,applesmother,just saw this image and thought it was a chapstick….the millennial rorschach test pic.twitter.com/oDWIAGNp2i,,,15,https://pbs.twimg.com/media/EKwl0cYXsAM2y3A.jpg,,https://twitter.com/applesmother/status/1201376786392723456
Tala W.,bloodyvints,Millennial Anxiety: The Videogame pic.twitter.com/NBdICxOb8c,,1,7,https://pbs.twimg.com/media/EKwkv0RU8AYvApq.jpg,,https://twitter.com/bloodyvints/status/1201375611064737792
The Millennial Biz,millennialbizz,LT value and purpose outweighs ST satisfaction.⁣⁣⁣⁣How does your product/service save time?⁣⁣ efficient? impact? disrupt?Be authentic and stay true to your values. You have the power to help others with whatever you are sharing with the world  #themillennialbizpic.twitter.com/ca2gap1Mxi,,,1,https://pbs.twimg.com/media/EKwhbKuVUAAxxis.jpg,,https://twitter.com/millennialbizz/status/1201371955665915905
No(w) Chill Millennial  ✨ 🙃 ✊,darnitJC,"sa mga legalist dyan na liberals, IN CASE YOU MISSED IT-- OSG itself leads case against VP Robredo + 24-- Sereno ousted-- An anti-EJK senator is already 1000+ days in prison-- 500+ political prisoners-- even UN wants to investigate INJUSTICE in EJKsWHERE HAVE YOU BEEN???",5,112,549,,,https://twitter.com/darnitJC/status/1201368256692416513
Fr. Rajeev Philip,FrJeeves,"The Season of Annunciation/Advent is like waiting at a long red light!If you are like me (millennial priest), you take out your phone and forget that you are waiting for a green light. Until...honk honk! Embrace the waiting so that you can appreciate the green light.",,,7,,,https://twitter.com/FrJeeves/status/1201365180480983040
The Millennial Biz,millennialbizz,Face your failures and move forward. You only have one shot at this life. Make it the best one yet #themillennialbizpic.twitter.com/qXudswTvhd,,,,https://pbs.twimg.com/media/EKwZr44U0AAZdnV.jpg,,https://twitter.com/millennialbizz/status/1201363447578939399
Bailey,theserbiangoat,-height: 5’3-shoe size: 8.5-zodiac sign: Leo-tattoos: 2-piercings: 4-fave color: millennial pink -fave food: risotto  -fave alcoholic drink: cherry vodka sour https://twitter.com/lifeofrickey/status/1201083019173486592 …,,,,,,https://twitter.com/theserbiangoat/status/1201375366394400768
Millennials Ruined,millennial_kill,Millennials ruined salsa billy,,,,,,https://twitter.com/millennial_kill/status/1201375274979545089
millennial chemist,millennialchem,one thing that i've discovered about myself in grad school is that i really like meetings... is that weird?,1,,6,,,https://twitter.com/millennialchem/status/1201374212155248640
Millennial Dad,millennialdadhk,#41?! Seems a bit low...https://twitter.com/timeouthk/status/1201365488036696065 …,,,,,,https://twitter.com/millennialdadhk/status/1201370064403877888
John Quiñones,hannaharbabi,i’m not a millennial i’m an aquarius (this was one of my drafts and i’m sorry),,,,,,https://twitter.com/hannaharbabi/status/1201368265085206528
Tehmina Khalid,TehminaKhalid3,"Sports Diary of Millennium Roots Schools Khyber Campus. Ayemen Zubair won BRONZE MEDAL in Dicus Throw and Javelin in ""All Pakistan Junior ATHLETICS"" at Lahore Stadium today. We welcome our millennial HERO. pic.twitter.com/hNbtfuSbGS",1,,4,https://pbs.twimg.com/media/EKwd-fXX0AAmCD-.jpg,,https://twitter.com/TehminaKhalid3/status/1201368229026959360
Starchitect Speak,Cubusier,"Norman Foster's timeless structure, is an amalgamation typology, of millennial surprising.",,,,,,https://twitter.com/Cubusier/status/1201366293108142081
iPhone experts,MillennialMin15,#iPhone 12 Trailer https://www.youtube.com/watch?v=plkRiDwlky4 …pic.twitter.com/67sd25SOYH,,,,https://pbs.twimg.com/media/EKwcLWTW4AAwNxY.jpg,,https://twitter.com/MillennialMin15/status/1201366182865055749
The Millennial Biz,millennialbizz,"When thinking of your biz, decide whether you want to provide a product or serviceProducts - mfg, warehouse, storage, inventory, shipping, R&D, etcServices - platform, tech, security, digital content, etcConsider the value for your clients and customers #themillennialbizpic.twitter.com/HrD4q8ONqJ",,,,https://pbs.twimg.com/media/EKwaLRIUEAAZ_1y.jpg,,https://twitter.com/millennialbizz/status/1201363984974135298
D,daniellelmay,My stepdad is a millennial and that’s more offensive to him than “ok boomer” ever could be loool,,,,,,https://twitter.com/daniellelmay/status/1201362782370828288
The Millennial Biz,millennialbizz,"Everyday is a fresh start, but your small habits make a big difference  #themillennialbizpic.twitter.com/SATjz0CqaC",,,1,https://pbs.twimg.com/media/EKwX8iKVAAAWHoT.jpg,,https://twitter.com/millennialbizz/status/1201361536964448256
Jon Williams,dubfrey85,,1,,,,,https://twitter.com/dubfrey85/status/1201361528496066561
The Millennial Biz,millennialbizz,There’s is no such thing as overnight success. It’s all about CONSISTENCY  You will fight for something no matter what it takes if you truly believe in it. Your mindset and consistency with all areas of your business will determine when hard work meets luck #themillennialbizpic.twitter.com/tC771yvMMi,,,,https://pbs.twimg.com/media/EKwX4oLUEAATnrS.jpg,,https://twitter.com/millennialbizz/status/1201361467334778880
The Millennial Biz,millennialbizz,The Basic Business Areas to get shit started with your influential business  Consider these the foundation of your business  I will be diving into specifics to demystify these areas and make it easy to understand with tangible takeaways  #themillennialbiz pic.twitter.com/NCd3in496d,,,,https://pbs.twimg.com/media/EKwX0NIUEAA-PHv.jpg,,https://twitter.com/millennialbizz/status/1201361390864224256
The Millennial Biz,millennialbizz,Entrepreneurial Mindset ALWAYS  #themillennialbizpic.twitter.com/L6w2uTAk8p,,,,https://pbs.twimg.com/media/EKwXvYLVAAE6RnV.jpg,,https://twitter.com/millennialbizz/status/1201361310543273984
The Millennial Biz,millennialbizz,Welcome to The Millennial Biz! A resource for creating an influential businessI aim to bring value to you + your business no matter what stage you’re at. I am excited to share my tips + tricks to take you to the business you’ve always dreamed + envisioned #themillennialbizpic.twitter.com/VNWT5Zdgpn,,,,https://pbs.twimg.com/media/EKwXMAFUYAE818s.jpg,,https://twitter.com/millennialbizz/status/1201360699345133568
Worst Millennial Ever,freelancer1787,Few things are more relaxing than a sunny day at a quiet beach.pic.twitter.com/5CHSl6advb,,1,5,,https://twitter.com/i/videos/1201360672916955136?embed_source=facebook,https://twitter.com/freelancer1787/status/1201360672916955136
Typical Millennial,A6thSense,I was with Deshaun Watson until he said “we had to go out here and play Texans football”pic.twitter.com/62Rdtuvkn2,,,,https://video.twimg.com/tweet_video/EKwXZCHXUAAKp3N.mp4,https://twitter.com/i/videos/1201360926236200960?embed_source=facebook,https://twitter.com/A6thSense/status/1201360926236200960
Millennial Sports Talk,mSportsLive,"These two guys sat in front of us today as well! They enjoyed the win and was thankful to see 16 straight Ws over the stains in Pittsburgh, wish them well!https://twitter.com/brgridiron/status/1201270215721529345 …",,,1,,,https://twitter.com/mSportsLive/status/1201360707519954946
Elder Millennial,KkMillennial,How I feel about taking 3 exams this week.pic.twitter.com/cOBNXAJkvZ,,,1,https://pbs.twimg.com/media/EKwXEkxWoAAWSUD.jpg,,https://twitter.com/KkMillennial/status/1201360573881049088
Typical Millennial,A6thSense,My gosh they had the on side kick,,,,,,https://twitter.com/A6thSense/status/1201358758917611525
