Name,ID,Content,Comments,Retweet,Likes,ImageURL,VideoURL,TweetURL
Your Boy  👌 👌,plzdonttellmomm,"What's up my Gen Z Squad? It would be real fleek money of you to remind your rad parents and especially your ""daddy"" that prostate exams are important and every team 10 should get them done regularly. And that's the tea, sis.",1,2,8,,,https://twitter.com/plzdonttellmomm/status/1202214000286670849
yeah...,ryan_spada,GenZ Girl Gang moment: I was going to brush my teeth and then realized that I am womanly pic.twitter.com/wZFnr6OXk3,1,,25,https://pbs.twimg.com/media/EK7OiTTXUAALNMU.jpghttps://pbs.twimg.com/media/EK7OiTSWsAUwg7J.jpghttps://pbs.twimg.com/media/EK7OiT6X0AAqPS0.jpg,,https://twitter.com/ryan_spada/status/1202125244087119872
Allie,WisKanSass,Alright Gen Z...what are these if you’re so smart? (Wrong answers only) pic.twitter.com/9PmFgk6s1x,49,9,84,https://pbs.twimg.com/media/EK6aHdkXYAE9lYe.jpg,,https://twitter.com/WisKanSass/status/1202067611569315840
╰☆☆ⓖⓔⓝ_ⓩ☆☆╮,__tactic__,"don't say anything, just RT when you see it....pic.twitter.com/GI4WXxtvN9",22,186,310,https://twitter.com/8bd0c6bf-2bb9-49fc-a7cc-b72402dda51a,https://twitter.com/i/videos/1203633967288725504?embed_source=facebook,https://twitter.com/__tactic__/status/1203633967288725504
no fap zac,ZACHARY_PAZ,plz post nihilistic Gen Z memes pic.twitter.com/bVFQZwmTUm,1,,3,https://pbs.twimg.com/media/ELPoY_6VAAE6qev.jpg,,https://twitter.com/ZACHARY_PAZ/status/1203561043835797505
ig; genz_spamm,genz_spamm,Teen gift ideaspic.twitter.com/qrVEscklk4,,,,https://pbs.twimg.com/media/ELOxxsnWoAAYRtM.jpghttps://pbs.twimg.com/media/ELOxxskXkAAhnY5.jpg,,https://twitter.com/genz_spamm/status/1203500996913254400
Genzman Sci/Math,GenzSciMath,Great day of science!pic.twitter.com/5BcJVZnwqF,2,3,9,https://pbs.twimg.com/media/ELNlMFFXkAAWlJY.jpghttps://pbs.twimg.com/media/ELNlMFKW4AMdiuT.jpg,,https://twitter.com/GenzSciMath/status/1203416822202163202
Francesca,francescaquinnn,the grinch is the mascot for Gen Z kids pic.twitter.com/tMT7RkYTyW,,,,https://pbs.twimg.com/media/ELMNLGKXYAEnAXv.jpg,,https://twitter.com/francescaquinnn/status/1203320023244296192
Madame Psychosis,greasycig,"millennial + gen z “music nerds” are like oh yeah early alternative rock is great, i love... uh (reads smudged writing on hand)... pic.twitter.com/XqVwslXw9X",,,7,https://pbs.twimg.com/media/ELKOEPAXUAEigGQ.jpghttps://pbs.twimg.com/media/ELKOEPBXkAA5B6N.jpg,,https://twitter.com/greasycig/status/1203180294515372032
"not high, just tired",entirelytootir1,i...i guess i'm not gen z anymore. sorry guys pic.twitter.com/UETiO3hC3M,,,2,https://pbs.twimg.com/media/ELH6VGWVAAAU_5P.png,,https://twitter.com/entirelytootir1/status/1203017820574900224
chloe gong  🖤 (trying to hiatus but I suck),thechloegong,my friend really just came out as bi using a meme.....gen z is sheer chaos and we love to see it pic.twitter.com/htzq6cDRD3,,,48,https://pbs.twimg.com/media/ELHl6t7UcAE-gQg.jpg,,https://twitter.com/thechloegong/status/1202995378477383680
CNN Heroes,CNNHeroes,These kids are AMAZING!!! Get to know the Young Wonders. Be inspired by their stories tonight at 10p ET on CNN.https://cnn.it/2YqmLkl ,3,8,13,,,https://twitter.com/CNNHeroes/status/1202983617389113344
sierra,stupid_gen_z,tiddy(also i have shit colored pencils.) pic.twitter.com/orhwUWznm5,,,,https://pbs.twimg.com/media/EK_IToVX0AEkBj_.jpg,,https://twitter.com/stupid_gen_z/status/1202399871346589696
Applied Systems UK,AppliedSysUK,#Millennials and #GenZ are becoming more relevant to the #insurance industry in terms of size and spending power.https://bit.ly/2VYNTET pic.twitter.com/6v58B57dQi,,,1,https://pbs.twimg.com/media/EK9Fwt-XsAk2mVS.jpg,,https://twitter.com/AppliedSysUK/status/1202256331660509186
Technically Gen Z but still called a millenial,kahrey654,Still an absolute fucking baller pic.twitter.com/EEp3G1Negr,,,7,https://pbs.twimg.com/media/EK4bLXzXsAAXzJu.jpghttps://pbs.twimg.com/media/EK4bLXzXkAIKi7_.jpg,,https://twitter.com/kahrey654/status/1201928053984813056
Heineiral,DelacruzGenz7,Do your role.#NewProfilePicpic.twitter.com/tnkC1IxWOg,,2,29,https://pbs.twimg.com/media/EK3fgYDUYAAIXYm.jpg,,https://twitter.com/DelacruzGenz7/status/1201862436262821889
mo,jikults,"jimin, tae, kook, and txt all gen z, so happy to beling in the same generation as them pic.twitter.com/xpKGbUR0nE",1,,3,https://pbs.twimg.com/media/EK2_fzwUwAA7lCS.jpg,,https://twitter.com/jikults/status/1201827234727645184
Generation Z Endeavours,GenZEndeavours,Be proud of how hard you are trying. Appreciate yourself.,,2,4,,,https://twitter.com/GenZEndeavours/status/1201825026397261824
Rome,Rome_170,This is why Gen Z'ers shouldnt be allowed to compose pic.twitter.com/uS2FmAdRSE,1,,9,https://pbs.twimg.com/media/EK1eZ9WUUAAl8g3.jpg,,https://twitter.com/Rome_170/status/1201720477229572096
Genzy  🥀,anj_genz,Singapore Social speaks to me on a spiritual level:pic.twitter.com/CyqkLKiWn6,,,2,https://pbs.twimg.com/media/EK1cFbuU0AEfX2r.jpg,,https://twitter.com/anj_genz/status/1201717940430622721
maddi  👸🏼,maddisonnharris,Boomers: “millennials and gen z are such snowflakes!” Also boomers: pic.twitter.com/OLkJYBJozE,,,6,https://pbs.twimg.com/media/EK0mNS9X0AAUCYH.jpg,,https://twitter.com/maddisonnharris/status/1201658689758932992
tài-lee,thatkidforbes,is this what gen z students do nowadays? pic.twitter.com/7zNFPxivZ0,1,,2,https://pbs.twimg.com/media/EKzrgZSXUAE9H2V.jpg,,https://twitter.com/thatkidforbes/status/1201594151449616390
SLAVERY WAS A CHOICE,WasChoice,Me: *Talking about memes*Gen Z nigga: Okay boomerMe: pic.twitter.com/2TH4wHZUcU,,,,https://pbs.twimg.com/media/EKzI0ZBXYAASm4v.jpg,,https://twitter.com/WasChoice/status/1201556008063164418
Blackbird,BlackbirdFrost,Millennials watching Gen Z rip Xers and Boomers a new one over #APleaToGenZ while Boomers mistake Zs for Millennialspic.twitter.com/bAQtxLQXUM,2,3,39,https://video.twimg.com/tweet_video/ELM5ajpW4AE6nU3.mp4,https://twitter.com/i/videos/1203368663723728902?embed_source=facebook,https://twitter.com/BlackbirdFrost/status/1203368663723728902
╰☆☆ⓖⓔⓝ_ⓩ☆☆╮,__tactic__,"ope from cowrywise should leave me tf alone ooo.i'll spend this money anyhow i want, wetin happen gan self?? pic.twitter.com/lpKw0UGnp7",30,134,179,https://pbs.twimg.com/media/ELLsT6yXkAMJqRX.jpg,,https://twitter.com/__tactic__/status/1203283888296091648
╰☆☆ⓖⓔⓝ_ⓩ☆☆╮,__tactic__,even tho guys cheat more than the girls (that's a fact). the girls are way better at it.https://twitter.com/JusLloydZA/status/1151397079811579904 …,115,657,2.2K,,,https://twitter.com/__tactic__/status/1203192581989031936
Ivan,LordWilliams_,I can officially say I hate the gen z culture of constant substance-less Snapchatting pic.twitter.com/ewzrMuMwMm,,,9,https://pbs.twimg.com/media/ELJpbdiXkAAXAW2.jpg,,https://twitter.com/LordWilliams_/status/1203139974863970305
sunflowa dude. 🌻,JoonyaBoonya,"GenX and Millennials watching GenZ ""discover"" things that's already been a thing since before they themselves were a thing. Christopher Columbus head asses. pic.twitter.com/xUBvRR3e0K",,,1,https://pbs.twimg.com/media/ELHFyoLXsAEcJYN.jpg,,https://twitter.com/JoonyaBoonya/status/1202960054347014147
Kate,gen_z_bebe,uh oh might do something unhinged like obsessively watch christian couple tell-alls,2,,9,,,https://twitter.com/gen_z_bebe/status/1202788313763065858
Poppa Guapo,PGenz,It’s a real ones burr day pic.twitter.com/Xl0FBuya1B,2,,4,https://pbs.twimg.com/media/ELCcNpaX0AIRjax.jpg,,https://twitter.com/PGenz/status/1202632860466917376
lau,taesmash,i feel like his is the most gen z thing i have ever said to my dad pic.twitter.com/mNiDkzkkt5,1,,1,https://pbs.twimg.com/media/ELCMOahWoAAMQOY.jpg,,https://twitter.com/taesmash/status/1202615285011943426
goat  💗 💙 💜,weird_normalist,the boomer and gen z energy within me pic.twitter.com/Ujt1okThho,,,6,https://pbs.twimg.com/media/ELBtoOLU0AAIlIL.jpg,,https://twitter.com/weird_normalist/status/1202581755712004097
Genzman Sci/Math,GenzSciMath,"Student Investigation:  Does the ""mag-slider"" change the insulation of a Yeti?pic.twitter.com/J3somI9rTY",,,1,https://pbs.twimg.com/media/EK-YO7rX0AYXldk.pnghttps://pbs.twimg.com/media/EK-YO7vXkAEqrjE.jpghttps://pbs.twimg.com/media/EK-YO7xWsAUE_ga.png,,https://twitter.com/GenzSciMath/status/1202347014899539974
 ✨ 🎄tinsel 🎄 ✨,potetnese,gen z ass pic.twitter.com/qNCdnhKH40,1,,13,https://pbs.twimg.com/media/EK9kqSNWsAELMBb.jpg,,https://twitter.com/potetnese/status/1202290307938881536
Your Favorite Arkie,YourFavArkie,We love you GenZ pic.twitter.com/N3aa96EYHc,,1,12,https://pbs.twimg.com/media/EK9T_nOXkAAc5Y5.jpg,,https://twitter.com/YourFavArkie/status/1202271980948480000
the guy what went blonde,joshcronjee,hope for the gen z’s pic.twitter.com/3SEJbMFEr4,,1,,https://pbs.twimg.com/media/EK88qBXXYAA4Mow.jpg,,https://twitter.com/joshcronjee/status/1202246325103972355
gen z panini,genzpanini,at least she uses the right fingerspic.twitter.com/xGQyXwqJAx,,,,https://pbs.twimg.com/media/EK6VSaPWkAA691n.jpg,,https://twitter.com/genzpanini/status/1202062297923014656
taylor,taylor_rosey,Roasted by my gen z brother pic.twitter.com/XcvIqXE6RQ,,,,https://pbs.twimg.com/media/EK43nW-XsAAV6zQ.jpg,,https://twitter.com/taylor_rosey/status/1201959303705505792
"aubrey plaza stan, stacy’s father",gen_z_katie,i am going bonkerspic.twitter.com/ub0H6wlpFc,,,3,https://pbs.twimg.com/media/EK3pfROU4AAmMjy.jpg,,https://twitter.com/gen_z_katie/status/1201873401914126336
Genz,SkyGenz,A fanpic.twitter.com/amuHvWahu5,,,3,https://pbs.twimg.com/media/EKzRaGeWoAUMTie.jpg,,https://twitter.com/SkyGenz/status/1201565477107044352
Sheila Raddatz,EdTech4GenZ,Even ZSpace training is fun @TierneyEd @zSpacepic.twitter.com/eOG89R3uvw – at John j lukancic Middle School,,,3,https://pbs.twimg.com/media/EKy7Ca4W4AIequK.jpg,,https://twitter.com/EdTech4GenZ/status/1201540922443472901
iya10%off,a_bad_iya,"That's my gen Z cousin, i haven't talked to him yet but Imma teach him a thing or two in the future pic.twitter.com/39Em7FMQhe",1,,7,https://pbs.twimg.com/media/EKxiTVOUEAAe5tJ.jpg,,https://twitter.com/a_bad_iya/status/1201443300906979333
kimmy diamond,lilkimmydiamond,This is the most gen z breakfast I’ve ever had pic.twitter.com/IqhyzmlHiU,1,,,https://pbs.twimg.com/media/ELHqtXiU0AA4kUn.jpg,,https://twitter.com/lilkimmydiamond/status/1203000647865364480
╰☆☆ⓖⓔⓝ_ⓩ☆☆╮,__tactic__,"Will you be going for the cardib show, if yes, who will you be going with??? Retweet and reply using #TentoesbyTobyk",88,23,58,,,https://twitter.com/__tactic__/status/1202894171931127808
╰☆☆ⓖⓔⓝ_ⓩ☆☆╮,__tactic__,you think i'm ugly now?wait till i'm rich Asf https://twitter.com/AdorabuMe/status/1162132367886245893 …,69,512,1.6K,,,https://twitter.com/__tactic__/status/1202830123801686016
yourpersonaltroll,ItrollALLCAPSBR,Quitting porn is a rite of passage for gen Z and some millenials pic.twitter.com/DlepAgUUM6,,,,https://pbs.twimg.com/media/ELE79hgWoAA6CE_.jpg,,https://twitter.com/ItrollALLCAPSBR/status/1202808507751383041
single-use plastic hater,bloodlettinq,this is just the gen z “kiss me thru the phone” pic.twitter.com/GOYklHmC6g,,,6,https://pbs.twimg.com/media/ELEoY0rXkAISUA2.jpg,,https://twitter.com/bloodlettinq/status/1202786989243797505
lis  ☁️,prcttymania,"yasss tulane, get them gen z applicants  pic.twitter.com/dEUfiHzLp0",1,1,8,https://pbs.twimg.com/media/ELEQG0iWkAEsxUM.jpg,,https://twitter.com/prcttymania/status/1202760291064459265
ALPACA QUEEN  🍥#DISNEYADAPTPERCYJACKSON  💦,playlik,bet gen z can’t fuckin relate. pic.twitter.com/UpD7qyoYJp,2,,1,https://pbs.twimg.com/media/ELD5r1wX0AEaOBA.jpg,,https://twitter.com/playlik/status/1202735638275149830
GenZConservativeVoice,GenZ4Trump20_20,Nancy trying to be tough #dontmesswithmepic.twitter.com/HeEjUboUXq,,,1,,https://twitter.com/i/videos/1202683656206053376?embed_source=facebook,https://twitter.com/GenZ4Trump20_20/status/1202683656206053376
Bryce Tuttle,BryceTuttle1,I am now a proud resident of the narrow overlap in the Venn Diagram of “Members of Gen Z” and “People of Have Sent a Fax” pic.twitter.com/heZiCNYpx6,,,4,https://pbs.twimg.com/media/ELCyJEDU8AAhA5O.jpg,,https://twitter.com/BryceTuttle1/status/1202656976313843712
MC,JustMCtheGenZ,GUESS WHAT!!!! MY CLASSES AREN'T THAT BAD!!pic.twitter.com/pObawLYnnX,1,,,https://pbs.twimg.com/media/ELB4m0kXsAAIie1.jpg,,https://twitter.com/JustMCtheGenZ/status/1202593710904659970
khalessi,khalessioflagos,Good morning @d_gen_z and it’s amazing listening to @yourfoodgeek I’m a huge fan and I follow you on IG MY question is What defines a great dining experience for you?,,1,2,,,https://twitter.com/khalessioflagos/status/1202496425113903104
╰☆☆ⓖⓔⓝ_ⓩ☆☆╮,__tactic__,The end pic.twitter.com/D7nA4WOUzO,5,22,84,https://pbs.twimg.com/media/EK-sHLHWsAAY_jC.jpg,,https://twitter.com/__tactic__/status/1202368875255533570
jenna ❥,jennamorford,yall trynna act like gen z started the feud?? alright. pic.twitter.com/Z3CTSrP7LR,,,13,https://pbs.twimg.com/media/EK97EcAU0AAk0Du.jpg,,https://twitter.com/jennamorford/status/1202314944282157056
Poncho Vanilla,snuggiesuperfan,can't wait until i'm a gen z parent and my kid disobeys so i drop this move on them pic.twitter.com/SPmw6TrnX2,1,1,9,https://pbs.twimg.com/media/EK9ed2UXsAAC6PT.jpg,,https://twitter.com/snuggiesuperfan/status/1202283495462260736
Sinus,AllMigh97702444,I wonder what gen z would look like as parents.GenZ mom: *gives birth*Everyone in the courtroom: *looks at Bill clinon*Bill clinon: pic.twitter.com/oxku0kS7eD,,,1,https://pbs.twimg.com/media/EK54PR-WsAETonP.jpg,,https://twitter.com/AllMigh97702444/status/1202030356267966464
Verena Wingerter,verenawingerter,"Olivia Seltzer, Founder of @thecramm about Gen Z and NATO: ""Our fate is in your hands. We just hope you care as much as we do"" at #NATOEngages #HertieSchoolSecurityClubpic.twitter.com/oLO5UhCv7o",,2,5,https://pbs.twimg.com/media/EK4g8vPXsAEy7qp.jpg,,https://twitter.com/verenawingerter/status/1201934390886109184
テテ,wintaebearrr,when jungkook gen Z met millenial kids be like pic.twitter.com/7pKldDeGMc,,2,2,,https://twitter.com/i/videos/1201907406336249856?embed_source=facebook,https://twitter.com/wintaebearrr/status/1201907406336249856
Emma Frearson,intlemma,Defining distinctive characteristics for GenZ #IES2019 especially mental health wellbeingpic.twitter.com/gSIOFMXOxg,,,4,https://pbs.twimg.com/media/EK3yfFZWkAUjJac.jpg,,https://twitter.com/intlemma/status/1201883299565711361
Kucoinnews,Kucoinnews1,Gen Z Banking & Payments Trends 2019 – Business Insider 2020 https://kucoinnews.com/gen-z-banking-payments-trends-2019-business-insider-2020/ …pic.twitter.com/xExcSdqcGm,,,,https://pbs.twimg.com/media/EK1aRJFWoAIHP3y.jpg,,https://twitter.com/Kucoinnews1/status/1201715927777198087
Generation Z Endeavours,GenZEndeavours,"Remember, It's OK to draw the line & set boundaries in your relationships — especially if someone makes you feel small.",,1,6,,,https://twitter.com/GenZEndeavours/status/1202751165928103936
valli  🖤 🖤 ~7•◇•38~ ALEX MONTH,imhsbalidwdacd,"tw global warming if global warming doesn't kill us all, can u imagine how in 200 years there'll be gen z's story of fixing the issues that boomers n millennials caused in history tech books",,1,4,,,https://twitter.com/imhsbalidwdacd/status/1202726826948231168
digital kristen,kristensoulina,"have you ever heard a room full of gen z kids laughing at college republicans? i have, it’s beautiful",1,7,230,,,https://twitter.com/kristensoulina/status/1202650169919070208
No Quarter Will Be Given,chaedria,Millennials and Gen Z  abandoning the rhetoric and scam of unfettered capitalism as a means or path to liberation https://twitter.com/TheRaDR/status/1201839426281836545 …,1,59,181,,,https://twitter.com/chaedria/status/1202643293173157898
Mar_the_mar,Marthemar1,Gen Z's going through their midlife crises in highschool because none of us are gonna make it past 40 pic.twitter.com/FyOYIWvA4a,1,1,2,https://pbs.twimg.com/media/EK-A8uLWsAIpl0v.jpghttps://pbs.twimg.com/media/EK-A9MWXUAI6sWb.jpghttps://pbs.twimg.com/media/EK-A9V6X0AIpFmI.jpghttps://pbs.twimg.com/media/EK-A90eXkAIk7zY.jpg,,https://twitter.com/Marthemar1/status/1202321435026501633
Merryman Comm,MerrymanComm,"#YouTube is the most widely used social media platform across generations, ranging from 73% of #boomers to 89% of #genz. Find out other #socialmedia usage stats in #infographics from @VisualCap.https://www.visualcapitalist.com/visualizing-social-media-use-by-generation/ …",,,4,,,https://twitter.com/MerrymanComm/status/1202316903303303171
